Order Date,Region,Product Category,Sales,Profit,Month,Year
2011-02-03,Quebec,Technology,1103.67,253.61,Feb,2011
2009-05-28,Quebec,Office Supplies,1062.69,401.8,May,2009
2012-12-03,Quebec,Furniture,912.35,-379.22,Dec,2012
2012-09-23,Quebec,Furniture,6147.24,632.98,Sep,2012
2009-04-04,Quebec,Office Supplies,70.55,-66.17,Apr,2009
2010-11-09,Quebec,Technology,34.94,-30.7,Nov,2010
2009-03-27,Quebec,Technology,9304.2,1981.17,Mar,2009
2009-03-27,Quebec,Office Supplies,1685.05,518.07,Mar,2009
2009-03-27,Quebec,Office Supplies,57.48,-28.09,Mar,2009
2009-08-16,Quebec,Furniture,4276.096,-505.98,Aug,2009
2010-01-10,Quebec,Furniture,21390.44,5365.43,Jan,2010
2010-01-10,Quebec,Office Supplies,169.75,-194.85,Jan,2010
2010-07-16,Quebec,Furniture,7981.2,-592.52,Jul,2010
2011-05-20,Quebec,Technology,205.24,-135.51,May,2011
2011-05-20,Quebec,Office Supplies,825.82,-1049.26,May,2011
2009-07-17,Quebec,Office Supplies,60.64,-66.62,Jul,2009
2009-08-07,Quebec,Technology,2482.034,421.89,Aug,2009
2012-07-16,Quebec,Technology,9695.84,2752.11,Jul,2012
2012-07-16,Quebec,Office Supplies,246.79,-90.08,Jul,2012
2012-07-16,Quebec,Office Supplies,777.78,237.75,Jul,2012
2009-06-04,Quebec,Technology,3029.97,-1820.0,Jun,2009
2009-06-04,Quebec,Office Supplies,241.04,-28.2,Jun,2009
2012-03-17,Quebec,Furniture,44.17,23.41,Mar,2012
2012-03-17,Quebec,Office Supplies,192.92,74.58,Mar,2012
2012-03-17,Quebec,Office Supplies,10532.94,406.37,Mar,2012
2010-01-10,Quebec,Furniture,1091.47,160.48,Jan,2010
2010-01-10,Quebec,Office Supplies,112.59,-126.7,Jan,2010
2011-04-28,Quebec,Technology,210.5025,-315.33,Apr,2011
2012-09-02,Quebec,Furniture,230.63,-39.71,Sep,2012
2012-09-02,Quebec,Office Supplies,80.79,25.18,Sep,2012
2010-07-28,Quebec,Furniture,1095.27,-281.22,Jul,2010
2012-06-19,Quebec,Office Supplies,9522.12,171.3,Jun,2012
2012-06-19,Quebec,Technology,1985.6935,35.65,Jun,2012
2009-12-30,Quebec,Office Supplies,1420.89,389.67,Dec,2009
2009-12-30,Quebec,Technology,27820.34,11630.15,Dec,2009
2009-12-30,Quebec,Office Supplies,45.18,-10.77,Dec,2009
2010-11-27,Quebec,Office Supplies,65.67,-35.2,Nov,2010
2012-03-18,Quebec,Office Supplies,10.23,-4.22,Mar,2012
2012-01-08,Quebec,Office Supplies,202.84,-19.48,Jan,2012
2012-01-08,Quebec,Office Supplies,78.39,-5.16,Jan,2012
2012-01-08,Quebec,Office Supplies,251.34,-162.2,Jan,2012
2010-12-30,Quebec,Office Supplies,53.66,5.69,Dec,2010
2012-09-16,Quebec,Office Supplies,67.85,1.05,Sep,2012
2011-12-07,Quebec,Office Supplies,36.4,-41.56,Dec,2011
2011-12-07,Quebec,Office Supplies,176.35,73.05,Dec,2011
2012-12-27,Quebec,Office Supplies,15337.58,6670.41,Dec,2012
2012-12-27,Quebec,Technology,3883.4715,707.17,Dec,2012
2009-03-14,Quebec,Furniture,5679.59,-1763.75,Mar,2009
2009-04-21,Quebec,Office Supplies,1029.29,109.16,Apr,2009
2012-03-31,Quebec,Office Supplies,184.18,-112.44,Mar,2012
2012-12-29,Quebec,Office Supplies,12690.33,5045.3,Dec,2012
2010-08-16,Quebec,Technology,4667.28,-362.88,Aug,2010
2010-01-29,Quebec,Office Supplies,5155.07,368.79,Jan,2010
2009-12-28,Quebec,Technology,16468.55,5638.75,Dec,2009
2012-05-07,Quebec,Furniture,707.3,-127.94,May,2012
2012-05-07,Quebec,Office Supplies,335.64,80.13,May,2012
2010-09-14,Quebec,Technology,872.97,-22.63,Sep,2010
2010-09-14,Quebec,Office Supplies,545.71,-35.47,Sep,2010
2011-08-13,Quebec,Furniture,261.17,-78.84,Aug,2011
2009-06-17,Quebec,Office Supplies,342.4,-14.06,Jun,2009
2011-12-02,Quebec,Technology,450.28,-12.35,Dec,2011
2010-10-31,Quebec,Furniture,929.81,-188.41,Oct,2010
2011-12-16,Quebec,Office Supplies,1359.74,202.33,Dec,2011
2011-12-16,Quebec,Office Supplies,5228.2,-691.52,Dec,2011
2011-12-16,Quebec,Technology,7174.9435,2373.24,Dec,2011
2009-02-15,Quebec,Office Supplies,136.24,-81.77,Feb,2009
2012-07-26,Quebec,Office Supplies,454.58,-118.75,Jul,2012
2012-08-24,Quebec,Furniture,550.68,-134.63,Aug,2012
2012-08-24,Quebec,Office Supplies,120.96,-53.69,Aug,2012
2010-11-21,Quebec,Technology,2569.6265,398.01,Nov,2010
2009-03-12,Quebec,Technology,1388.91,-229.87,Mar,2009
2009-03-12,Quebec,Technology,1806.65,599.04,Mar,2009
2012-03-01,Quebec,Furniture,410.03,-138.39,Mar,2012
2012-07-16,Quebec,Furniture,3801.27,-861.3,Jul,2012
2011-02-10,Quebec,Office Supplies,226.15,35.98,Feb,2011
2010-03-30,Quebec,Furniture,1794.03,196.21,Mar,2010
2012-01-19,Quebec,Furniture,109.58,31.32,Jan,2012
2012-11-03,Quebec,Furniture,43.9,12.74,Nov,2012
2012-11-03,Quebec,Furniture,236.28,-34.06,Nov,2012
2012-08-21,Quebec,Office Supplies,136.79,42.71,Aug,2012
2012-10-17,Quebec,Furniture,336.34,-89.9,Oct,2012
2010-05-14,Quebec,Furniture,3610.85,2235.37,May,2010
2010-05-05,Quebec,Office Supplies,1396.75,-75.7,May,2010
2011-03-13,Quebec,Office Supplies,159.71,-114.41,Mar,2011
2011-02-07,Quebec,Office Supplies,187.37,-85.01,Feb,2011
2009-07-24,Quebec,Office Supplies,84.61,-15.1,Jul,2009
2010-08-09,Quebec,Furniture,24.36,10.04,Aug,2010
2009-04-15,Quebec,Office Supplies,443.73,-200.86,Apr,2009
2010-06-07,Quebec,Office Supplies,188.44,17.57,Jun,2010
2010-06-07,Quebec,Technology,1265.497,-228.18,Jun,2010
2011-05-08,Quebec,Office Supplies,230.41,94.39,May,2011
2011-05-08,Quebec,Technology,5163.0105,1448.33,May,2011
2012-10-16,Quebec,Office Supplies,19.36,-1.02,Oct,2012
2010-02-17,Quebec,Office Supplies,538.3,-63.98,Feb,2010
2009-12-02,Quebec,Office Supplies,61.43,-42.98,Dec,2009
2009-12-02,Quebec,Furniture,129.5,65.49,Dec,2009
2009-12-02,Quebec,Office Supplies,125.95,15.73,Dec,2009
2009-12-02,Quebec,Office Supplies,90.93,-72.5,Dec,2009
2009-05-13,Quebec,Technology,865.35,-159.25,May,2009
2009-05-13,Quebec,Office Supplies,823.07,318.25,May,2009
2009-10-08,Quebec,Office Supplies,68.04,-55.52,Oct,2009
2009-10-08,Quebec,Furniture,331.17,97.19,Oct,2009
2012-09-08,Quebec,Furniture,26.13,-10.61,Sep,2012
2012-07-29,Quebec,Office Supplies,55.49,7.23,Jul,2012
2012-03-04,Quebec,Office Supplies,132.02,-123.28,Mar,2012
2011-09-09,Quebec,Furniture,20596.58,-1331.55,Sep,2011
2009-01-21,Quebec,Office Supplies,139.98,-140.54,Jan,2009
2009-12-26,Quebec,Technology,1393.39,84.15,Dec,2009
2009-12-26,Quebec,Furniture,601.52,171.98,Dec,2009
2012-02-08,Quebec,Office Supplies,169.61,-211.06,Feb,2012
2012-02-08,Quebec,Technology,1247.9275,186.42,Feb,2012
2009-03-30,Quebec,Office Supplies,29.03,-11.83,Mar,2009
2010-01-24,Quebec,Technology,2252.262,478.11,Jan,2010
2010-01-24,Quebec,Furniture,279.01,-136.84,Jan,2010
2011-04-30,Quebec,Technology,2561.6705,88.77,Apr,2011
2009-11-08,Quebec,Technology,2004.4,544.3,Nov,2009
2010-11-14,Quebec,Furniture,96.52,16.78,Nov,2010
2010-11-14,Quebec,Furniture,115.17,40.93,Nov,2010
2009-12-11,Quebec,Office Supplies,222.65,-131.16,Dec,2009
2009-01-16,Quebec,Office Supplies,76.48,3.23,Jan,2009
2009-01-16,Quebec,Furniture,373.27,-433.29,Jan,2009
2009-05-25,Quebec,Technology,113.23,-45.64,May,2009
2009-05-25,Quebec,Office Supplies,889.84,204.49,May,2009
2009-07-06,Quebec,Office Supplies,63.61,7.59,Jul,2009
2009-07-06,Quebec,Technology,519.9535,-107.99,Jul,2009
2009-07-06,Quebec,Technology,5636.3075,1595.67,Jul,2009
2011-03-05,Quebec,Furniture,7663.74,-375.33,Mar,2011
2012-09-25,Quebec,Office Supplies,224.58,108.49,Sep,2012
2012-09-25,Quebec,Office Supplies,138.59,62.73,Sep,2012
2012-09-25,Quebec,Office Supplies,97.06,-7.36,Sep,2012
2011-04-05,Quebec,Office Supplies,258.74,10.8,Apr,2011
2011-12-11,Quebec,Technology,12858.88,4833.27,Dec,2011
2011-12-11,Quebec,Furniture,146.69,-64.05,Dec,2011
2011-11-13,Quebec,Office Supplies,49.49,-1.23,Nov,2011
2011-11-13,Quebec,Technology,404.1495,-107.5,Nov,2011
2011-01-10,Quebec,Furniture,1782.68,280.64,Jan,2011
2010-01-23,Quebec,Office Supplies,280.87,-214.15,Jan,2010
2012-02-17,Quebec,Technology,5361.08,1841.92,Feb,2012
2009-11-12,Quebec,Office Supplies,670.03,-326.47,Nov,2009
2010-06-19,Quebec,Office Supplies,164.5,62.68,Jun,2010
2012-11-10,Quebec,Technology,1769.74,-333.69,Nov,2012
2012-11-10,Quebec,Office Supplies,638.07,278.89,Nov,2012
2011-05-22,Quebec,Office Supplies,468.95,-2.38,May,2011
2010-08-22,Quebec,Technology,1142.485,303.4,Aug,2010
2012-09-16,Quebec,Technology,2104.991,165.45,Sep,2012
2009-07-03,Quebec,Office Supplies,28.34,1.68,Jul,2009
2012-09-01,Quebec,Office Supplies,343.92,154.54,Sep,2012
2010-03-03,Quebec,Office Supplies,7.75,-5.27,Mar,2010
2010-11-01,Quebec,Office Supplies,2433.53,946.7,Nov,2010
2010-11-01,Quebec,Technology,1368.03,27.51,Nov,2010
2010-11-01,Quebec,Office Supplies,260.64,-106.21,Nov,2010
2010-11-01,Quebec,Technology,1250.4265,303.3,Nov,2010
2009-08-21,Quebec,Furniture,3878.49,1397.86,Aug,2009
2010-03-15,Quebec,Office Supplies,580.04,-31.86,Mar,2010
2012-07-18,Quebec,Furniture,1392.77,-1981.55,Jul,2012
2010-02-21,Quebec,Technology,1940.21,-215.34,Feb,2010
2010-02-21,Quebec,Office Supplies,1717.21,176.13,Feb,2010
2012-01-11,Quebec,Office Supplies,250.13,61.97,Jan,2012
2009-04-03,Quebec,Furniture,1958.32,632.29,Apr,2009
2009-09-15,Quebec,Office Supplies,81.76,8.53,Sep,2009
2009-09-11,Quebec,Furniture,28.15,-10.09,Sep,2009
2009-09-11,Quebec,Office Supplies,558.77,-92.87,Sep,2009
2009-09-29,Quebec,Office Supplies,209.3,30.49,Sep,2009
2012-04-27,Quebec,Office Supplies,61.45,0.62,Apr,2012
2011-02-12,Quebec,Furniture,5407.9,-352.79,Feb,2011
2009-12-31,Quebec,Technology,8216.593,2463.46,Dec,2009
2009-12-31,Quebec,Office Supplies,130.36,2.43,Dec,2009
2009-12-31,Quebec,Furniture,200.57,-83.63,Dec,2009
2010-09-20,Quebec,Office Supplies,80.0,10.96,Sep,2010
2010-09-20,Quebec,Office Supplies,137.42,-24.86,Sep,2010
2012-03-29,Quebec,Office Supplies,174.1,-162.75,Mar,2012
2012-03-29,Quebec,Office Supplies,693.17,-59.83,Mar,2012
2011-10-03,Quebec,Office Supplies,115.51,5.54,Oct,2011
2011-12-10,Quebec,Office Supplies,187.13,-60.83,Dec,2011
2010-01-11,Quebec,Office Supplies,360.7,146.17,Jan,2010
2012-08-09,Quebec,Furniture,7323.78,573.55,Aug,2012
2012-12-13,Quebec,Office Supplies,1537.5,-531.92,Dec,2012
2009-08-06,Quebec,Office Supplies,259.25,-64.03,Aug,2009
2011-06-15,Quebec,Office Supplies,99.13,23.74,Jun,2011
2010-08-23,Quebec,Office Supplies,274.32,-58.24,Aug,2010
2011-02-10,Quebec,Office Supplies,171.14,-1172.75,Feb,2011
2010-12-20,Quebec,Office Supplies,7731.09,-222.17,Dec,2010
2010-12-20,Quebec,Furniture,10162.576,-969.05,Dec,2010
2010-12-20,Quebec,Technology,5834.6465,1619.66,Dec,2010
2012-10-18,Quebec,Office Supplies,86.48,33.58,Oct,2012
2010-09-17,Quebec,Office Supplies,327.95,43.68,Sep,2010
2010-09-17,Quebec,Furniture,5606.91,-300.85,Sep,2010
2010-11-23,Quebec,Furniture,129.88,-89.9,Nov,2010
2012-04-16,Quebec,Office Supplies,86.53,35.62,Apr,2012
2011-08-20,Quebec,Office Supplies,269.66,-59.13,Aug,2011
2011-12-17,Quebec,Office Supplies,28.34,-18.55,Dec,2011
2011-12-17,Quebec,Technology,405.3395,-147.88,Dec,2011
2009-04-24,Quebec,Office Supplies,113.19,-53.25,Apr,2009
2009-04-24,Quebec,Office Supplies,196.04,2.13,Apr,2009
2009-04-24,Quebec,Office Supplies,140.02,66.71,Apr,2009
2012-08-02,Quebec,Technology,2006.38,840.46,Aug,2012
2012-05-21,Quebec,Office Supplies,1134.05,149.5,May,2012
2012-05-21,Quebec,Technology,1470.0495,185.94,May,2012
2010-07-27,Quebec,Furniture,1020.88,173.94,Jul,2010
2011-01-04,Quebec,Technology,11883.2,4160.88,Jan,2011
2012-04-29,Quebec,Office Supplies,120.38,-29.77,Apr,2012
2009-03-05,Quebec,Technology,2051.8235,350.36,Mar,2009
2012-11-05,Quebec,Office Supplies,621.21,-42.35,Nov,2012
2012-07-14,Quebec,Office Supplies,13.29,-10.33,Jul,2012
2010-10-29,Quebec,Furniture,2423.06,-94.27,Oct,2010
2011-11-29,Quebec,Technology,667.64,-57.53,Nov,2011
2010-03-31,Quebec,Office Supplies,98.24,-10.38,Mar,2010
2012-12-29,Quebec,Office Supplies,181.8,-144.74,Dec,2012
2012-01-31,Quebec,Office Supplies,648.58,182.63,Jan,2012
2012-01-31,Quebec,Office Supplies,270.56,-140.48,Jan,2012
2011-11-01,Quebec,Office Supplies,233.2,-48.07,Nov,2011
2011-11-01,Quebec,Office Supplies,79.53,-48.55,Nov,2011
2011-11-01,Quebec,Technology,1680.977,383.09,Nov,2011
2012-10-18,Quebec,Furniture,2002.4,151.09,Oct,2012
2011-07-12,Quebec,Office Supplies,24.3,3.14,Jul,2011
2011-07-12,Quebec,Office Supplies,322.61,19.37,Jul,2011
2011-10-04,Quebec,Technology,31.7,-44.39,Oct,2011
2011-10-04,Quebec,Technology,143.9815,-283.23,Oct,2011
2011-11-02,Quebec,Office Supplies,52.7,-64.88,Nov,2011
2011-09-19,Quebec,Technology,1124.244,-126.45,Sep,2011
2011-10-20,Quebec,Technology,415.055,-44.13,Oct,2011
2012-09-30,Quebec,Office Supplies,73.62,0.86,Sep,2012
2010-06-30,Quebec,Office Supplies,1287.94,140.35,Jun,2010
2010-06-30,Quebec,Office Supplies,585.36,269.26,Jun,2010
2012-09-17,Quebec,Technology,11022.53,1869.86,Sep,2012
2012-09-17,Quebec,Office Supplies,377.37,151.4,Sep,2012
2012-09-17,Quebec,Office Supplies,1200.7,-37.27,Sep,2012
2009-05-28,Quebec,Office Supplies,73.62,-23.5,May,2009
2012-02-11,Quebec,Office Supplies,110.0,-24.43,Feb,2012
2012-02-11,Quebec,Office Supplies,186.89,-153.2,Feb,2012
2012-05-12,Quebec,Office Supplies,1132.32,77.45,May,2012
2012-05-12,Quebec,Furniture,593.64,65.25,May,2012
2012-05-12,Quebec,Technology,2438.3695,317.2,May,2012
2010-02-03,Quebec,Technology,232.4155,-110.59,Feb,2010
2012-06-26,Quebec,Office Supplies,71.1,2.29,Jun,2012
2009-11-30,Quebec,Office Supplies,470.79,-80.11,Nov,2009
2009-11-30,Quebec,Office Supplies,36.56,6.22,Nov,2009
2009-11-30,Quebec,Furniture,55.17,46.84,Nov,2009
2011-01-21,Quebec,Office Supplies,422.25,-116.02,Jan,2011
2009-08-04,Quebec,Office Supplies,357.48,160.02,Aug,2009
2009-05-22,Quebec,Office Supplies,1206.15,304.2,May,2009
2009-05-22,Quebec,Office Supplies,941.99,-2111.36,May,2009
2011-06-11,Quebec,Office Supplies,137.97,-123.94,Jun,2011
2009-03-24,Quebec,Furniture,2527.792,-335.32,Mar,2009
2010-04-24,Quebec,Furniture,6130.9,583.15,Apr,2010
2010-04-24,Quebec,Technology,193.205,-52.24,Apr,2010
2012-03-02,Quebec,Technology,14300.26,6279.18,Mar,2012
2012-03-02,Quebec,Office Supplies,62.88,-25.96,Mar,2012
2009-02-12,Quebec,Office Supplies,197.61,3.46,Feb,2009
2009-02-12,Quebec,Office Supplies,68.92,2.63,Feb,2009
2009-02-12,Quebec,Technology,3594.7435,1016.97,Feb,2009
2009-12-28,Quebec,Office Supplies,235.98,-32.28,Dec,2009
2011-01-24,Ontario,Office Supplies,14.96,-0.03,Jan,2011
2011-01-24,Ontario,Office Supplies,15.69,-1.59,Jan,2011
2010-09-26,Ontario,Technology,1156.6715,88.52,Sep,2010
2011-04-30,Ontario,Furniture,5437.92,-684.57,Apr,2011
2010-01-26,Ontario,Office Supplies,840.04,-131.27,Jan,2010
2011-01-04,Ontario,Office Supplies,378.6,12.72,Jan,2011
2011-01-04,Ontario,Technology,38.5,-52.14,Jan,2011
2009-09-20,Ontario,Furniture,605.97,-22.72,Sep,2009
2011-05-14,Ontario,Furniture,11230.25,-679.04,May,2011
2011-09-18,Ontario,Furniture,5340.5,1215.28,Sep,2011
2010-10-13,Ontario,Technology,4345.86,126.62,Oct,2010
2009-05-07,Ontario,Technology,755.6075,149.17,May,2009
2009-03-15,Ontario,Furniture,7287.55,-715.78,Mar,2009
2010-11-29,Ontario,Office Supplies,137.64,19.59,Nov,2010
2010-01-14,Ontario,Office Supplies,40.31,-32.27,Jan,2010
2010-08-19,Ontario,Office Supplies,508.73,-229.67,Aug,2010
2012-09-04,Ontario,Technology,731.22,-84.07,Sep,2012
2012-09-04,Ontario,Office Supplies,114.14,-65.62,Sep,2012
2009-04-02,Ontario,Office Supplies,1427.67,422.8,Apr,2009
2009-04-02,Ontario,Office Supplies,499.26,144.05,Apr,2009
2012-02-06,Ontario,Office Supplies,736.3,259.07,Feb,2012
2012-02-06,Ontario,Office Supplies,346.06,-76.54,Feb,2012
2012-09-15,Ontario,Office Supplies,927.97,162.17,Sep,2012
2012-09-15,Ontario,Office Supplies,59.05,-24.09,Sep,2012
2011-10-02,Ontario,Office Supplies,153.23,-95.15,Oct,2011
2010-12-07,Ontario,Office Supplies,321.57,-100.05,Dec,2010
2010-12-07,Ontario,Furniture,1085.16,-311.54,Dec,2010
2011-01-03,Ontario,Office Supplies,1441.61,624.84,Jan,2011
2009-01-08,Ontario,Office Supplies,64.29,14.42,Jan,2009
2009-01-08,Ontario,Furniture,75.77,64.25,Jan,2009
2011-10-22,Ontario,Furniture,640.21,-388.52,Oct,2011
2011-10-24,Ontario,Furniture,6077.11,-353.66,Oct,2011
2011-12-22,Ontario,Furniture,6746.312,-433.29,Dec,2011
2009-05-09,Ontario,Office Supplies,159.43,-120.59,May,2009
2010-05-24,Ontario,Office Supplies,106.64,-31.95,May,2010
2011-02-11,Ontario,Office Supplies,17874.26,6247.95,Feb,2011
2011-08-11,Ontario,Technology,2388.636,191.0,Aug,2011
2010-10-08,Ontario,Technology,141.77,-24.48,Oct,2010
2009-11-17,Ontario,Office Supplies,4286.55,1416.7,Nov,2009
2009-11-17,Ontario,Office Supplies,8.34,-3.44,Nov,2009
2011-06-03,Ontario,Office Supplies,197.15,-23.34,Jun,2011
2012-02-07,Ontario,Office Supplies,89.77,9.92,Feb,2012
2011-09-06,Ontario,Technology,766.9635,-88.25,Sep,2011
2011-01-29,Ontario,Office Supplies,76.36,-58.4,Jan,2011
2011-01-29,Ontario,Technology,309.9015,-558.42,Jan,2011
2010-03-07,Ontario,Office Supplies,3725.53,748.67,Mar,2010
2010-02-27,Ontario,Office Supplies,103.75,25.13,Feb,2010
2010-02-27,Ontario,Technology,855.865,-153.92,Feb,2010
2009-10-11,Ontario,Furniture,158.83,-56.97,Oct,2009
2010-06-25,Ontario,Office Supplies,193.16,-71.73,Jun,2010
2012-05-04,Ontario,Office Supplies,1757.43,490.77,May,2012
2012-05-04,Ontario,Office Supplies,137.26,-54.61,May,2012
2012-05-04,Ontario,Technology,2913.1455,333.72,May,2012
2011-01-17,Ontario,Furniture,308.52,-59.85,Jan,2011
2011-01-17,Ontario,Office Supplies,176.5,-119.72,Jan,2011
2012-03-30,Ontario,Technology,221.66,-95.17,Mar,2012
2012-02-09,Ontario,Furniture,6170.02,-433.29,Feb,2012
2012-07-21,Ontario,Office Supplies,12270.3,4842.37,Jul,2012
2012-07-31,Ontario,Furniture,148.344,25.21,Jul,2012
2012-09-09,Ontario,Technology,40.29,-82.13,Sep,2012
2012-09-09,Ontario,Office Supplies,775.77,179.37,Sep,2012
2011-05-11,Ontario,Furniture,3436.9,-398.11,May,2011
2009-07-07,Ontario,Furniture,1187.01,-203.27,Jul,2009
2009-05-24,Ontario,Technology,2360.43,66.22,May,2009
2009-05-24,Ontario,Office Supplies,154.6,-23.53,May,2009
2010-04-22,Ontario,Office Supplies,187.92,-2149.8,Apr,2010
2010-03-07,Ontario,Technology,1211.0,-27.99,Mar,2010
2010-03-07,Ontario,Technology,4924.135,1049.54,Mar,2010
2010-11-07,Ontario,Office Supplies,4890.58,310.51,Nov,2010
2010-01-29,Ontario,Office Supplies,150.28,-50.86,Jan,2010
2010-01-08,Ontario,Technology,436.4835,0.85,Jan,2010
2011-09-30,Ontario,Technology,682.77,165.2,Sep,2011
2009-10-17,Ontario,Office Supplies,2421.44,-949.09,Oct,2009
2011-08-16,Ontario,Office Supplies,14.75,-2.49,Aug,2011
2010-01-05,Ontario,Office Supplies,111.48,29.57,Jan,2010
2010-01-05,Ontario,Technology,2322.812,454.38,Jan,2010
2010-04-28,Ontario,Office Supplies,391.23,-27.98,Apr,2010
2010-11-09,Ontario,Office Supplies,207.01,-36.9,Nov,2010
2009-01-27,Ontario,Office Supplies,1863.02,360.63,Jan,2009
2009-01-27,Ontario,Office Supplies,55.89,-3.05,Jan,2009
2010-03-21,Ontario,Office Supplies,838.81,290.77,Mar,2010
2012-05-11,Ontario,Office Supplies,94.39,-29.49,May,2012
2009-03-19,Ontario,Technology,936.802,-12.08,Mar,2009
2012-06-15,Ontario,Furniture,379.8,-183.09,Jun,2012
2012-06-15,Ontario,Office Supplies,107.7,14.97,Jun,2012
2009-01-19,Ontario,Office Supplies,3568.45,1081.62,Jan,2009
2012-07-21,Ontario,Technology,2604.315,750.87,Jul,2012
2010-09-25,Ontario,Technology,2911.64,225.28,Sep,2010
2009-08-25,Ontario,Office Supplies,36.52,10.05,Aug,2009
2012-07-10,Ontario,Furniture,1077.28,-486.12,Jul,2012
2012-07-10,Ontario,Office Supplies,61.52,-8.89,Jul,2012
2010-09-10,Ontario,Office Supplies,1111.23,21.6,Sep,2010
2010-07-27,Ontario,Technology,64.5,-55.11,Jul,2010
2010-07-27,Ontario,Furniture,9944.49,-969.05,Jul,2010
2011-02-11,Ontario,Furniture,172.34,-73.22,Feb,2011
2010-04-15,Ontario,Office Supplies,816.23,-353.71,Apr,2010
2011-04-30,Ontario,Office Supplies,340.97,-22.82,Apr,2011
2011-04-30,Ontario,Office Supplies,136.24,-96.22,Apr,2011
2012-05-03,Ontario,Office Supplies,28.82,-8.36,May,2012
2009-02-02,Ontario,Furniture,4713.25,-372.49,Feb,2009
2011-12-22,Ontario,Office Supplies,92.31,-28.95,Dec,2011
2011-12-22,Ontario,Office Supplies,116.94,-10.01,Dec,2011
2009-08-31,Ontario,Technology,1271.12,-62.82,Aug,2009
2009-08-31,Ontario,Office Supplies,58.5,-25.26,Aug,2009
2012-05-25,Ontario,Office Supplies,53.72,2.82,May,2012
2012-05-25,Ontario,Office Supplies,1809.21,454.49,May,2012
2012-05-25,Ontario,Furniture,9150.09,-1331.55,May,2012
2011-03-05,Ontario,Office Supplies,306.3,18.73,Mar,2011
2011-03-05,Ontario,Office Supplies,163.98,55.73,Mar,2011
2010-04-12,Ontario,Office Supplies,495.1,110.36,Apr,2010
2011-07-28,Ontario,Furniture,559.75,-331.08,Jul,2011
2012-10-28,Ontario,Office Supplies,1611.73,-314.61,Oct,2012
2012-10-28,Ontario,Technology,1946.55,-4017.62,Oct,2012
2012-10-15,Ontario,Technology,474.793,-407.26,Oct,2012
2012-12-06,Ontario,Office Supplies,120.98,-92.85,Dec,2012
2012-12-06,Ontario,Furniture,1082.66,-256.93,Dec,2012
2012-05-06,Ontario,Technology,4744.64,1033.38,May,2012
2012-05-06,Ontario,Technology,40.8255,-99.98,May,2012
2012-05-06,Ontario,Office Supplies,607.13,274.66,May,2012
2012-05-06,Ontario,Office Supplies,34.22,-3.19,May,2012
2009-06-05,Ontario,Office Supplies,4998.03,1092.94,Jun,2009
2010-06-10,Ontario,Office Supplies,323.11,41.52,Jun,2010
2010-06-10,Ontario,Office Supplies,65.1,13.31,Jun,2010
2010-06-10,Ontario,Furniture,163.75,23.61,Jun,2010
2010-06-29,Ontario,Office Supplies,90.93,14.19,Jun,2010
2010-06-29,Ontario,Furniture,6170.912,-528.65,Jun,2010
2009-05-24,Ontario,Office Supplies,319.62,-16.64,May,2009
2009-05-24,Ontario,Technology,263.39,-59.73,May,2009
2009-05-24,Ontario,Furniture,7208.8,-633.44,May,2009
2010-04-29,Ontario,Office Supplies,101.57,-5.99,Apr,2010
2012-06-06,Ontario,Technology,107.67,-234.66,Jun,2012
2012-04-29,Ontario,Technology,2368.168,1181.3,Apr,2012
2011-05-07,Ontario,Technology,33.99,-25.86,May,2011
2010-10-30,Ontario,Office Supplies,78.79,-21.29,Oct,2010
2010-10-30,Ontario,Office Supplies,3928.25,1343.25,Oct,2010
2012-10-15,Ontario,Office Supplies,195.21,16.4,Oct,2012
2012-04-24,Ontario,Technology,4725.0905,1578.7,Apr,2012
2012-04-24,Ontario,Office Supplies,286.76,77.2,Apr,2012
2012-07-30,Ontario,Office Supplies,7406.49,701.22,Jul,2012
2012-07-30,Ontario,Office Supplies,350.01,-133.43,Jul,2012
2009-03-21,Ontario,Office Supplies,18081.76,8822.28,Mar,2009
2009-10-21,Ontario,Office Supplies,21337.27,7606.0,Oct,2009
2010-03-06,Ontario,Office Supplies,15.81,-9.88,Mar,2010
2012-08-05,Ontario,Furniture,802.16,-293.45,Aug,2012
2012-09-30,Ontario,Technology,3333.1,-85.03,Sep,2012
2012-09-30,Ontario,Office Supplies,55.68,0.26,Sep,2012
2012-02-08,Ontario,Office Supplies,56.13,-58.47,Feb,2012
2010-09-24,Ontario,Office Supplies,94.83,29.87,Sep,2010
2011-09-05,Ontario,Office Supplies,13.04,-6.62,Sep,2011
2011-03-04,Ontario,Office Supplies,197.59,-73.62,Mar,2011
2010-09-02,Ontario,Office Supplies,856.45,265.1,Sep,2010
2010-09-02,Ontario,Office Supplies,6.75,-2.31,Sep,2010
2009-01-22,Ontario,Office Supplies,1160.59,-330.14,Jan,2009
2009-03-13,Ontario,Technology,201.178,-604.41,Mar,2009
2009-03-13,Ontario,Technology,2493.24,293.66,Mar,2009
2010-08-01,Ontario,Office Supplies,90.5,24.71,Aug,2010
2012-08-06,Ontario,Office Supplies,157.4,-84.0,Aug,2012
2011-12-03,Ontario,Technology,617.219,-136.09,Dec,2011
2011-11-18,Ontario,Technology,157.13,-46.89,Nov,2011
2011-11-18,Ontario,Office Supplies,195.11,-129.42,Nov,2011
2011-11-18,Ontario,Technology,2738.785,556.83,Nov,2011
2011-11-18,Ontario,Furniture,217.42,16.97,Nov,2011
